onet_code,Title,xi,chi,L0,L_eq,dL,dL_shock,drift,D_o,B_o,dW_bundle,W_o,proj,ln_w_era
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",4.459637971188156,0.3085546212490906,0.0020286850588747286,0.001258687646981959,-0.0007699974118927696,3.1845764305454827e-06,-0.0007731819883233151,0.00011544413532737892,2.3130001872349713e-07,0.0008588300772083422,8.654835895245817,4.533076634567936e-06,2.1198634561787513
39-5091.00,"Makeup Artists, Theatrical and Performance",3.970427404679648,0.0826937669431047,7.5411009337043125e-06,0.0011964421496156409,0.0011889010486819365,2.9275476468092025e-06,0.0011859735010351273,0.00043973289394884423,2.1167816233856572e-07,-0.005598253069975624,8.243706392481633,-5.7632467670728776e-05,2.3608540011180215
39-5092.00,Manicurists and Pedicurists,4.338442326399598,0.3316014347642018,0.0001517243726319654,0.0010851857906555257,0.0009334614180235602,2.7793677489390024e-06,0.0009306820502746212,0.0008671091763750537,1.8211035632361807e-07,-0.007171475071179701,7.3146269587858725,6.717520446381008e-05,1.9021075263969203
39-5093.00,Shampooers,5.152885345982893,0.2658353035692578,8.75283339142774e-05,0.0009697147240707274,0.00088218639015645,2.576911798335955e-06,0.000879609478358114,3.575424579478471e-06,1.1542792212858578e-07,0.0011585028149065809,5.7214306377786,-3.8075204543920054e-05,1.8389610707123492
39-5094.00,Skincare Specialists,5.165706022379188,0.1757071509048512,7.676454027386185e-05,0.0011276439856819287,0.0010508794454080668,2.9372397570182236e-06,0.0010479422056510485,0.00023321998654191408,2.0265996427386575e-07,-0.0012566413103643885,7.147348628313849,2.0008196940506765e-05,2.182674796321488
39-6011.00,Baggage Porters and Bellhops,4.771394920853203,0.4689059332876888,0.0003840160629317119,0.0011258819534412977,0.0007418658905095857,2.7806660487673246e-06,0.0007390852244608184,1.2463002403072113e-06,2.1979156593647272e-07,0.0020573532745097123,8.889357981106922,-9.58779708227158e-06,1.922787731634459
39-6012.00,Concierges,5.07851432215471,0.5012741564728741,0.00010596213619666572,0.0012490485285494264,0.0011430863923527607,2.622085968259722e-06,0.001140464306384501,5.107706156830595e-07,1.8645918512342506e-07,0.001770009486414771,10.732443378368114,-4.411510154843132e-06,2.244955980157409
39-7011.00,Tour Guides and Escorts,5.589661711926871,0.3760014764490649,0.00023061589009225667,0.0013822871986174847,0.001151671308525228,2.8535640660509558e-06,0.0011488177444591771,5.522078894233664e-05,1.6128358829300843e-07,0.00017480702560793756,10.530178045212635,-5.060889874282639e-05,2.135349173618132
39-7012.00,Travel Guides,5.474614374039488,0.2996804118996448,2.6941711028106007e-05,0.0011789504035387755,0.0011520086925106696,2.819925382878223e-06,0.0011491887671277914,0.00016194023188353162,1.5890533343027638e-07,-0.0011004982711222472,8.162934168516147,-9.031757670562916e-06,2.4849066497880004
39-9011.00,Childcare Workers,5.4529776412010165,0.4475187049295274,0.002430619293255755,0.0013639145373444141,-0.0010667047559113408,2.765822852762549e-06,-0.0010694705787641034,1.010921521299684e-05,2.0329553804004561e-07,0.0015984906836630855,11.101169387759361,-2.6423291218536686e-05,1.9329696377795789
39-9011.01,Nannies,5.587271933623566,0.4643145809340755,0.002430619293255755,0.0012623451968526065,-0.0011682740964031484,2.594994559981757e-06,-0.0011708690909631302,7.209512982453735e-06,1.716739254632176e-07,0.0016494866244005206,10.551791939683651,-1.9515884203412726e-05,1.9329696377795789
39-9031.00,Exercise Trainers and Group Fitness Instructors,5.842361022371781,0.3026612605462651,0.0008205620169828171,0.0013698815952178478,0.0005493195782350306,2.9261029502753583e-06,0.0005463934752847553,0.0001864235364602905,2.0529535248406296e-07,-0.0011592265087583375,9.998402578038766,-5.164897548358078e-06,2.3832429960115
39-9032.00,Recreation Workers,5.85248721274598,0.37786405573806,0.0015802795956629259,0.0013200852236803014,-0.00026019437198262444,2.6810245310970263e-06,-0.00026287539651372147,0.00010538714645621745,1.5408704591422585e-07,-0.0011339067383354204,10.248078863300508,-6.750153166587585e-05,2.066862759472976
39-9041.00,Residential Advisors,5.653521509693115,0.4764097188630065,0.0002788273729846569,0.0016985510117119382,0.0014197236387272815,3.013306970463866e-06,0.0014167103317568176,1.75986414873614e-05,1.9671859140817655e-07,0.0013521583572630937,13.867726066027737,-1.4299054886043464e-05,2.2202898502672155
41-1011.00,First-Line Supervisors of Retail Sales Workers,5.364091186133807,0.2310480671631136,0.00797326402567429,0.0012674658223382723,-0.006705798203336017,2.756749380208954e-06,-0.0067085549527162265,0.0001827531724493341,1.202829941583437e-07,-0.0017091109182215335,8.511758403218588,-1.0583909774028489e-05,2.558002204858551
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,5.73969941271101,0.2262920905008001,0.0019521138801632694,0.0011965206220385912,-0.0007555932581246782,2.724436802081006e-06,-0.0007583176949267593,0.00015762341448747344,8.956409171602667e-08,-0.0014610708983019691,8.109505245751215,-8.868936172812588e-06,3.071303460401065
41-2011.00,Cashiers,4.793286710863917,0.3862466015592362,0.02038088876192912,0.0012810902205570617,-0.01909979854137206,3.0152173643262833e-06,-0.019102813758736386,1.633290587740251e-05,2.1050980580272296e-07,0.0015315223027849794,9.247345588307509,-1.1995090463823911e-05,1.8991179875485544
41-2012.00,Gambling Change Persons and Booth Cashiers,4.653960072655564,0.2935358567746577,0.00026032911684813437,0.0010687391900446083,0.0008084100731964739,2.9335293006778253e-06,0.0008054765438957961,4.1514746296065395e-05,2.0803265600925758e-07,0.0013729921984237446,6.7677461360188,-2.3694247701958995e-05,2.151762203259462
41-2021.00,Counter and Rental Clerks,4.704861848665616,0.3881532852487574,0.0025302004978931323,0.001145930438984067,-0.0013842700589090653,2.8349189198702707e-06,-0.0013871049778289356,0.00027917536903911345,2.2762607231536919e-07,-0.0008021414278833769,8.092298000037179,3.220578603045452e-05,1.9685099809725544
41-2022.00,Parts Salespersons,3.818522303826764,0.3029362552520586,0.0017104763810140602,0.0012940980838419345,-0.0004163782971721257,1.1660338844064928e-07,-0.00041649490056056633,0.0031947918219648623,2.799837290746889e-07,-0.04106629462534095,9.542405517688042,-0.000588015083850127,2.390595970316759
41-2031.00,Retail Salespersons,4.746849817376065,0.3604164479907359,0.024035100022069,0.001107459911195455,-0.022927640110873546,2.7228218903575623e-06,-0.022930362932763904,0.00011075319242560173,1.928466713527884e-07,0.0005038041859500057,7.474175868150938,4.600503308600428e-06,2.0360119837525
41-3011.00,Advertising Sales Agents,5.808205369695782,0.3068746735633672,0.0009205943985991341,0.0011920373645700711,0.000271442965970937,2.6346606622463208e-06,0.0002688083053086907,4.5613758787949315e-05,1.4333594567129645e-07,0.0010041062289240362,8.543903391950371,-1.7930920532685115e-05,2.768204123921957
41-3021.00,Insurance Sales Agents,6.108004625893725,0.3098010291227689,0.0015580430159866183,0.0013090736572607307,-0.0002489693587258877,2.757061999354802e-06,-0.0002517264207252425,0.00010574582462829056,1.6274923248912772e-07,-0.0005778344331643318,9.761921532357333,-4.9980991847250326e-05,2.9236990706541595
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",6.084172168008908,0.2432289253202232,0.0016091549223150588,0.0013580608755020228,-0.00025109404681303597,2.705320297395576e-06,-0.00025379936711043155,0.0002044525208344721,1.4756741366248832e-07,-0.002853158487154294,9.74060673256543,-7.405822370939408e-05,3.354455119110024
41-3041.00,Travel Agents,5.20424269779514,0.3356801690277725,0.0007162756809936412,0.0009769295745319622,0.00026065389353832104,2.541594826892604e-06,0.00025811229871142843,3.981047522426991e-06,1.4420152717439123e-07,0.0019056388022591873,6.252239385293424,-5.278875606264482e-06,2.4203681286504293
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.3048302182144159,0.1529478111513962,0.0022038706344115516,0.0017236104228040001,-0.0004802602116075515,2.477879841134706e-06,-0.0004827380914486862,0.0006053697701653301,1.931247609630415e-07,-0.012068303254810623,12.486655390446026,-0.0002487864626525028,3.0951250174320255
41-4011.07,Solar Sales Representatives and Assessors,0.9849128571939244,0.1436763673789949,0.0022038706344115516,0.0013540041514979798,-0.0008498664829135719,2.6821257579023004e-06,-0.0008525486086714742,0.000630908846528218,1.9853878634653967e-07,-0.01192893620489899,10.553826287196857,-0.00010555904303772108,3.0951250174320255
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",5.486633457141835,0.2466534490682615,0.008481482665522653,0.0011950186886143647,-0.007286463976908289,2.8044246604013758e-06,-0.0072892684015686895,9.501201447350782e-05,1.748030485654273e-07,-0.0001012355366499019,8.016430926757932,-5.0612946592422674e-05,2.8853592160726205
41-9011.00,Demonstrators and Product Promoters,5.318419459641471,0.2098958451514681,0.000613342875941284,0.0012675298300730566,0.0006541869541317726,3.1098664130808744e-06,0.0006510770877186917,7.776836740394272e-05,2.2389720748274617e-07,0.0004521033035609194,8.446568329557913,-6.214951424661383e-05,2.1471001901536506
41-9012.00,Models,5.033961179309154,0.2507391695690128,3.364491185806539e-05,0.00102826736989494,0.0009946224580368746,2.691421327260385e-06,0.0009919310367096142,2.082470434375827e-06,6.93945581145431e-08,0.0006145305485020174,6.231665248361516,-2.4813547891953955e-05,2.124653884501384
41-9021.00,Real Estate Brokers,6.045241728117881,0.1788953340867968,0.00017247851366318582,0.0012221890949940125,0.0010497105813308267,2.7894572573691247e-06,0.0010469211240734576,0.00028490872189948995,1.769579823624992e-07,-0.004713335521186699,8.421552882943207,-0.00017343281670086685,3.1871787381249463
41-9022.00,Real Estate Sales Agents,5.82446655486541,0.2725368143976017,0.0006940391013173337,0.001186538778897025,0.0004924996775796913,2.7135967503541004e-06,0.0004897860808293372,0.00010914473049635802,1.4891989081624426e-07,-0.0003042076891487584,8.285032316399583,-3.457839331609874e-05,2.583997552432231
41-9031.00,Sales Engineers,0.3224094560906763,0.1584294860760277,0.0006034169824046135,0.0012948397206337676,0.0006914227382291542,2.6567910854497206e-06,0.0006887659471437044,0.0005021874204829412,8.102105900955016e-08,-0.008368192020855172,9.51727182075212,-8.238233739352212e-05,3.2630840795325207
41-9041.00,Telemarketers,5.259221340240615,0.3545130715318761,0.003130201426028632,0.0010275958483588967,-0.0021026055776697354,2.5801730960508043e-06,-0.002105185750765786,2.550084204571903e-05,1.2753576210789953e-07,0.0006448244478314974,6.992130594362162,-4.5026700455639426e-05,2.187174241482718
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",4.915646053657262,0.3635751471763864,0.00023287177498695455,0.001030778278997095,0.0007979065040101404,2.704240551663732e-06,0.0007952022634584767,1.185397176013972e-05,1.7003506795560699e-07,0.001791158188816773,6.861596546630771,-5.662332363873743e-06,2.4432162227337915
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,6.10996321869771,0.2515435857689443,0.008460406255220761,0.0014042603174005204,-0.007056145937820241,2.8774454326994936e-06,-0.007059023383252941,0.0002050537693109781,1.4062874414101167e-07,-0.0031966670645752543,10.153259487617941,-8.462292069276837e-05,2.768204123921957
43-2011.00,"Switchboard Operators, Including Answering Service",4.8174647457466255,0.3530335875868665,0.0016021294522144281,0.0011630638379290367,-0.0004390656142853914,2.896331848142343e-06,-0.00044196194613353376,5.176774585380966e-05,1.8802219236418809e-07,0.0007389624392528292,7.971444710687075,-2.3909553468180653e-05,2.209372711271867
43-2021.00,Telephone Operators,4.890356699305514,0.3023456735551169,0.0003275544867101309,0.001087020578556349,0.0007594660918462182,2.8730636724588234e-06,0.0007565930281737594,4.888405436108467e-05,1.567209759260603e-07,0.001003996946419705,6.978273130062178,-8.567561959416539e-06,2.614471854142644
43-3011.00,Bill and Account Collectors,5.406975462975286,0.3264307205015353,0.0024691626980280212,0.0010784237286796138,-0.0013907389693484074,2.614862344488527e-06,-0.001393353831692896,6.250568344594239e-06,1.662585120739371e-07,0.0018091073142350131,7.368535851588518,-2.3551914998454112e-05,2.4265710727750367
43-3021.00,Billing and Posting Clerks,4.026826114616224,0.1849339591158084,0.003554049970815295,0.0012165680236341497,-0.0023374819471811453,1.6365280496423787e-06,-0.0023391184752307877,0.002984232831491204,2.40032277972561e-07,-0.03210129196073481,8.333245980518576,-4.598553386923229e-06,2.3978952727983707
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",4.54504009814841,0.1511778479405798,0.010440686469640689,0.001267879642336782,-0.009172806827303906,3.063612865931162e-06,-0.009175870440169837,0.0004877489850926135,2.0354044273319873e-07,-0.00444274399081372,8.431935487367408,9.86592929835154e-05,2.4449523342809676
43-3041.00,Gambling Cage Workers,4.861690438120126,0.2887351941925968,0.00012955224680979204,0.0011745893447906585,0.0010450370979808664,3.0604250830477964e-06,0.0010419766728978186,6.585223860897746e-05,2.18956147707258e-07,0.0007345169804840533,7.7171991933987965,-3.140441897546999e-05,2.258633205464863
43-3051.00,Payroll and Timekeeping Clerks,5.274151694922505,0.2135095066619749,0.0012675494954036668,0.0011586240268026359,-0.00010892546860103098,2.806666750998542e-06,-0.00011173213535202952,7.946094440287181e-05,1.8008343306660347e-07,0.0003132924283527523,7.489383074998765,-4.730694954992633e-05,2.5152741864043966
43-3061.00,Procurement Clerks,5.215295268060294,0.11938468912858,0.000496101315271129,0.001216092735517288,0.000719991420246159,2.779189895333028e-06,0.0007172122303508259,0.00042647830626032525,1.74458945497934e-07,-0.005421948329186126,8.04383774599749,2.6933835839833606e-05,2.503891949699081
43-3071.00,Tellers,4.573435652868056,0.2665875327567485,0.0029206619462382667,0.0011409471819093303,-0.0017797147643289365,3.076147449291352e-06,-0.0017827909117782278,9.074692484164295e-05,2.1991424390330246e-07,0.0009025990295174697,7.394081904793031,-4.280428656351786e-06,2.151762203259462
43-4011.00,Brokerage Clerks,4.908201078108268,0.2750970792371245,0.00047006195820090217,0.0009877849272137838,0.0005177229690128816,2.696952482637849e-06,0.0005150260165302438,4.412392659738685e-05,1.5501421535717513e-07,0.0015452082032905217,5.856578535109764,8.313183371656855e-06,2.6239436918052106
43-4021.00,Correspondence Clerks,5.4663485387448505,0.2296950261770786,0.00029751899068358213,0.0010675673519758636,0.0007700483612922814,2.663284469114468e-06,0.000767385076823167,0.00011074239000495745,1.584678530476859e-07,5.209026754929703e-05,6.759435063625291,-2.6567644401068623e-05,2.402430427963762
43-4031.00,"Court, Municipal, and License Clerks",5.681347706105979,0.3045273266725986,0.000605286144174506,0.0013459698555268631,0.0007406837113523571,2.7802930539677813e-06,0.0007379034182983893,0.00012604782465067826,2.042188584218265e-07,-0.000839733245939503,9.727220007362384,-6.647153931302537e-05,2.494031557565001
43-4051.00,Customer Service Representatives,6.088721138398457,0.1381888294214262,0.011534790643569156,0.0013339422808312344,-0.010200848362737922,2.7519314762252008e-06,-0.010203600294214146,0.00033002190988237285,1.8599132580039995e-07,-0.005837848137652231,9.326825964621198,-0.0002451373119784843,2.424802725718295
43-4061.00,"Eligibility Interviewers, Government Programs",6.038700799093784,0.3117310209007138,0.0006938457397549309,0.0012443223062455681,0.0005504765664906372,2.706229809890841e-06,0.0005477703366807464,0.0001277330220491165,1.514463134998278e-07,-0.0012194251764498832,9.186375061409873,-6.17420262088755e-05,2.5764217586237734
43-4071.00,File Clerks,4.482725099848927,0.198210781530517,0.0017202089129883281,0.001141711101088706,-0.000578497811899622,3.007643081317764e-06,-0.0005815054549809398,0.00036100938752815754,2.0399715968008068e-07,-0.0020470987289035393,7.33298275260731,7.148858563690187e-05,2.125847914493992
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",4.925373585847716,0.4268922594083196,0.0009799563982567552,0.0010677781919295468,8.782179367279163e-05,2.5998843933411602e-06,8.522190927945047e-05,1.2612844708952326e-06,1.7509778160334932e-07,0.0019836103300699885,7.919417124981534,-8.750898743155907e-07,2.020222182019865
43-4111.00,"Interviewers, Except Eligibility and Loan",6.1295452233216645,0.2700310585195086,0.0010590412772794491,0.0014397194363432778,0.0003806781590638287,2.768813716334112e-06,0.0003779093453474946,0.00026511433140204117,1.8147489219423824e-07,-0.0046903273730855115,10.532613216960286,-0.00012708209538588134,2.2679936482244267
43-4121.00,"Library Assistants, Clerical",4.988152172375825,0.3972343115616703,0.0005739615710652727,0.0011711493767564383,0.0005971878056911657,2.795263872651041e-06,0.0005943925418185147,5.507526354143723e-05,2.0278833073798212e-07,0.0013855759220192023,8.601542713872206,5.072079947705103e-06,2.138889000323256
43-4131.00,Loan Interviewers and Clerks,5.409634650229951,0.2115227211063997,0.00093715903911163,0.0010897919385743473,0.0001526328994627173,2.769336357733021e-06,0.00014986356310498427,0.00012715791810811322,1.514568493227643e-07,-0.0002489466802016345,6.901301826808831,-2.0778858229491824e-05,2.4948569806411682
43-4141.00,New Accounts Clerks,5.091951902704687,0.3571654683049882,0.0004498234480027555,0.0010725862390108159,0.0006227627910080603,2.716462760485143e-06,0.0006200463282475751,1.2823541337677076e-05,1.7436896008518325e-07,0.001717411244317531,7.352054349729615,-1.466334064489965e-05,2.363680192353857
43-4151.00,Order Clerks,4.701598487552349,0.2259925312669029,0.0024262364311746277,0.0010635429303790362,-0.0013626935007955915,2.8452805616928194e-06,-0.0013655387813572843,0.00015677062631888915,1.956353562476798e-07,-0.0008549522555134927,6.529315087903406,-2.693468681776277e-06,2.377692565480851
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",5.8085729475482735,0.3235142317241951,0.0011222060543309895,0.0012462063218627469,0.00012400026753175736,2.659287095076136e-06,0.00012134098043668122,5.0034979274630627e-05,1.6623821159762977e-07,0.0008226630022084352,9.135690521129677,-3.188382035332019e-05,2.532902848056256
43-4171.00,Receptionists and Information Clerks,5.093655813332866,0.390413167193067,0.006365978265129124,0.0011921387247051394,-0.005173839540423985,2.8366105388015744e-06,-0.005176676150962786,3.287897952705674e-05,1.9542127364606146e-07,0.0008831826190204778,8.79453870672461,-3.884005177356199e-05,2.225704048658088
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,5.121271906575881,0.321159829145909,0.0014330669928203563,0.0011365483922639694,-0.0002965186005563869,2.8076966654558624e-06,-0.0002993262972218428,2.953562680100323e-06,1.8957938082328152e-07,0.0020742660095713888,7.68140967577216,-9.64762600017249e-06,2.3739750890807185
43-5011.00,Cargo and Freight Agents,4.09311773516914,0.3547721875193353,0.000339607357433231,0.0010301593818642183,0.0006905520244309873,2.1658589675530547e-06,0.0006883861654634342,0.00245239568885047,2.0481093890719686e-07,-0.022977980776894637,7.152112219771725,6.787523586642167e-05,2.5152741864043966
43-5011.01,Freight Forwarders,4.438888641993858,0.1105081016375385,0.000339607357433231,0.0012366329909851577,0.0008970256335519267,2.9529325547203705e-06,0.0008940727009972063,0.00034896698016033086,2.0814516064349923e-07,-0.0038474758991318176,8.315450709301293,3.350250970508925e-06,2.5152741864043966
43-5021.00,Couriers and Messengers,4.441891219010132,0.4149322887684084,0.0008660664380015799,0.000988938813345928,0.00012287237534434805,2.8896939588706795e-06,0.00011998268138547737,0.00019963586798100875,2.0232194014464662e-07,9.981414563441874e-05,6.899292891518702,7.211003053150283e-06,2.1234584270966104
43-5031.00,Public Safety Telecommunicators,5.789720986816615,0.1493534560231202,0.0005100878016182558,0.0012303751179200148,0.000720287316301759,2.8905810533256474e-06,0.0007173967352484333,0.000288299319813858,2.0350309914425832e-07,-0.0033858019737824617,8.312582684291293,-0.00010894568229722297,2.4655539212721855
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",4.446448847548532,0.2114296468717783,0.0011057703215267623,0.0010640154455347143,-4.175487599204796e-05,2.828577931456239e-06,-4.45834539235042e-05,0.0003918860970358962,1.8354089050538693e-07,-0.0031671482738836096,6.618816699894277,2.4214986620168277e-05,2.5649493574615367
43-5041.00,"Meter Readers, Utilities",3.104791275773764,0.2179197070832658,0.00029706781370464255,0.001232658150141079,0.0009355903364364365,-2.7468068468914676e-07,0.0009358650171211256,0.004268941393654893,2.414251653781017e-07,-0.060298751390949236,9.703114210538798,-0.0007397463720647141,2.5217206229107165
43-5051.00,Postal Service Clerks,4.4507323505314496,0.3680199875078839,0.0005177578102602286,0.0011177579117772612,0.0006000001015170326,3.075969703029849e-06,0.0005969241318140027,0.00030573853093532246,2.2742319283740554e-07,-0.0009486672811743783,7.781460402269933,1.8512448943559992e-05,2.925309809257445
43-5052.00,Postal Service Mail Carriers,4.672915709305635,0.4134104714423481,0.0022723206275020984,0.0010496965208452653,-0.0012226241066568332,2.8201880564692177e-06,-0.0012254442947133024,6.757262682263043e-06,1.6771967227377973e-07,0.0014954806103679654,7.438720611950667,-1.4105589356123193e-05,2.9019708937395166
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",3.959766512864269,0.4900788470520295,0.001513505402779869,0.0009746193003750366,-0.0005388861024048324,1.2080522207272466e-06,-0.0005400941546255596,0.004861851283049402,1.9495351771804498e-07,-0.04913090149258813,8.033679416324151,-0.0002746278157782551,2.698673039289613
43-5061.00,"Production, Planning, and Expediting Clerks",2.7156095551757105,0.0605729559864144,0.0019256877999682372,0.001352604066660729,-0.0005730837333075083,2.715568264682845e-06,-0.0005757993015721911,0.0010122802032686924,2.3176983408167795e-07,-0.014681134544605541,10.048096998706676,-0.0002983839123237184,2.6720775406433925
43-5071.00,"Shipping, Receiving, and Inventory Clerks",3.9142333730603713,0.2932216190184104,0.005712093914937413,0.0011070814223129006,-0.004605012492624513,2.784274132047824e-06,-0.00460779676675656,0.0012817591668322981,2.2925681346376992e-07,-0.011732900751458518,7.740167824136923,7.335750973787984e-06,2.301584592660462
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",3.154293253417704,0.3392472245733555,0.0005403811130613415,0.0012368339975222724,0.0006964528844609309,1.2032018716565118e-06,0.0006952496825892744,0.0032699965296458314,2.622677559563838e-07,-0.044818575519198746,10.38364581100743,-0.0003185412301730467,2.3942522815198695
43-6011.00,Executive Secretaries and Executive Administrative Assistants,5.565694783637274,0.3906700255461494,0.008483996365833888,0.0013023719263550969,-0.007181624439478791,2.701383228034728e-06,-0.007184325822706826,8.295668829600946e-05,1.7324642948515184e-07,-0.0004646725077898637,10.025910099115164,-6.0830975691741605e-05,2.6539459421090092
43-6012.00,Legal Secretaries and Administrative Assistants,5.370757751121259,0.3227338250575012,0.0017537249171381251,0.00117812148447287,-0.000575603432665255,2.7538879059990293e-06,-0.000578357320571254,2.2952912621845743e-05,1.8586875858336446e-07,0.0013531787040235452,8.24403964758135,-3.8799132101957085e-05,2.7107133185216936
43-6013.00,Medical Secretaries and Administrative Assistants,5.278200455435994,0.3091805003436909,0.0015981333132581061,0.0011502072574691383,-0.0004479260557889678,2.774745933035918e-06,-0.00045070080172200373,7.562326540284694e-06,1.7223716097497405e-07,0.0015952527337170308,7.826190181866705,-2.885952574694329e-05,2.3933394562625097
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",5.176540806864316,0.3161095661876546,0.010197115354867453,0.001222217743098514,-0.008974897611768938,2.8760853458416856e-06,-0.00897777369711478,3.11883320145349e-05,1.9990162452178034e-07,0.0013638120298506016,8.437721719635064,-2.443580201028504e-05,2.414126467726953
43-9021.00,Data Entry Keyers,3.559070999987999,0.1837702736553856,0.0033530183997706473,0.001042027410490054,-0.0023109909892805934,2.757740949089777e-06,-0.002313748730229683,0.0006790888976912706,1.7094816229148996e-07,-0.008287994196801065,7.194402081431357,-0.00011630538396007895,2.2793164660546914
43-9022.00,Word Processors and Typists,4.244805834936635,0.2075704121872331,0.0017486975165156556,0.0010269205017942912,-0.0007217770147213644,2.875340683436596e-06,-0.000724652355404801,0.000338982598204136,1.7470746452312492e-07,-0.002720252008798464,6.381395243510814,-7.707279029049577e-06,2.4239173781615704
43-9031.00,Desktop Publishers,3.5219030030561207,0.1539088428322041,0.000238737075713169,0.0009487044713332171,0.0007099673956200482,2.840622385278128e-06,0.00070712677323477,0.00044119711359357313,1.381900539561036e-07,-0.0033007275442553784,6.171722750609042,-1.3905213675069973e-05,2.647592232065096
43-9041.00,Insurance Claims and Policy Processing Clerks,5.587803029648531,0.1443762852317255,0.0017315527913159517,0.0012207539134538167,-0.000510798877862135,2.7920419992137277e-06,-0.0005135909198613487,0.00017816141149119092,1.8865364739597354e-07,-0.002151950049888499,8.142247394900606,-0.0001496555329056217,2.6340447877917144
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",3.918283359925129,0.4757324978790291,0.0012790222814395588,0.0010274909454749681,-0.0002515313359645907,1.3407748142959044e-06,-0.0002528721107788866,0.003027190264504062,2.1723177774241075e-07,-0.03164341836981377,8.43895685487325,-0.00023270532632797854,2.1701959049483
43-9061.00,"Office Clerks, General",4.833970004448837,0.2918379813734284,0.01650856565939902,0.0012209338886655446,-0.015287631770733476,2.9563148942278027e-06,-0.015290588085627704,0.00032128418652471795,2.2326871452372005e-07,-0.0018862877236186524,8.12781586103583,5.0577642146525936e-05,2.2793164660546914
43-9071.00,"Office Machine Operators, Except Computer",3.791168526348029,0.4063068619378789,0.0006541421656082485,0.0009872798699004056,0.0003331377042921571,2.9657156386839016e-07,0.0003328411327282887,0.005970457944467414,2.1150237942006233e-07,-0.06655850751695411,7.39668821098717,-0.0005190575291509742,2.2731562823032334
43-9081.00,Proofreaders and Copy Markers,2.06173987190938,0.0306711617653763,0.00016738665918658206,0.0011780071741135738,0.0010106205149269917,2.3290078694951193e-06,0.0010082915070574966,0.0010665021171957492,1.130388118795352e-07,-0.01581882472867674,8.490068020918677,0.001003722534564583,2.2375130962503307
43-9111.00,Statistical Assistants,0.9403176471679416,0.2021228573440778,0.00015758967335817987,0.00126667090345976,0.0011090812301015802,2.433896008095229e-06,0.001106647334093485,0.0006447101565226576,1.5355935355099672e-07,-0.013225870297564068,10.28490913190216,-9.956002728020175e-05,2.446685436967803
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",4.167976129773726,0.0412389389154681,0.00013122804701728188,0.0012190267876259861,0.0010877987406087042,2.55527136254507e-06,0.0010852434692461591,0.0011679481923306647,1.528131034591111e-07,-0.014226581011608954,8.47988316909593,9.097245112743525e-05,2.6803363625346943
45-2011.00,Agricultural Inspectors,1.5499734599965538,0.3153301141024277,6.780545454920458e-05,0.0015142869690184329,0.0014464815144692284,1.5523588798454797e-06,0.0014449291555893827,0.001213096776845583,2.2545841321578315e-07,-0.02546000496950493,14.016647968797834,-4.338086941784904e-05,2.6311691567662523
45-2021.00,Animal Breeders,4.487284936624251,0.1058616301804559,9.152447287059934e-06,0.0012342675509790977,0.0012251151036920377,2.9962555003466926e-06,0.001222118848191691,0.0003304103513013375,2.4629040227419965e-07,-0.003332882621393605,8.29424533529278,-1.3634741938095148e-05,2.365559892155434
45-2041.00,"Graders and Sorters, Agricultural Products",3.357249232971921,0.3809174571983863,0.0004020631420892949,0.0008055444909904522,0.00040348134890115734,-1.2589279758564971e-06,0.00040474027687701383,0.010967037086186005,6.454968261079008e-08,-0.13070168999516377,5.706187901658355,-0.000259679515180741,1.9110228900548727
45-2091.00,Agricultural Equipment Operators,3.434567515691083,0.5403480337530548,0.00011363214483863849,0.0007992647211621148,0.0006856325763234763,-2.8584552415492157e-06,0.0006884910315650255,0.015123190685176795,1.3066299329948032e-07,-0.16951215414600124,6.859310148833485,-0.00019280936228209712,2.0373166153791646
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",3.8640695394058255,0.1975534020955021,0.001386273494718909,0.0012222432307561987,-0.00016403026396271032,2.6239180148997666e-06,-0.00016665418197761009,0.0017560118966317493,2.397131820883626e-07,-0.019504255252598763,8.563758639702174,-0.00011810044836131358,1.8594181177018696
